,pit_id,depth,grain_size,site_name,latitude,longitude,date,height,density,temperature
474,COGM2S36_20200129,40.0,,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,263.5,-3.1
475,COGM2S36_20200129,50.0,1.5,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,247.0,-4.0
476,COGM2S36_20200129,60.0,0.5,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,261.0,-4.9
477,COGM2S36_20200129,70.0,2.75,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,282.5,-6.1
479,COGM2S36_20200129,80.0,0.5,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,230.0,-5.5
480,COGM2S36_20200129,90.0,,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,193.5,-5.0
481,COGM2S36_20200129,100.0,0.5,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,199.5,-7.2
482,COGM2S37_20200201,0.0,1.5,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,,-0.6
483,COGM2S37_20200201,10.0,,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,,-1.1
484,COGM2S37_20200201,20.0,1.5,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,284.0,-1.8
485,COGM2S37_20200201,20.0,1.5,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,299.5,-1.8
486,COGM2S37_20200201,30.0,1.5,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,332.5,-2.0
487,COGM2S37_20200201,40.0,,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,285.5,-3.2
488,COGM2S37_20200201,50.0,,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,275.5,-4.2
489,COGM2S37_20200201,60.0,1.5,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,292.0,-4.9
490,COGM2S37_20200201,70.0,1.5,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,271.5,-6.2
491,COGM2S37_20200201,80.0,0.5,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,283.0,-7.5
492,COGM2S37_20200201,90.0,,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,223.0,-10.2
493,COGM2S37_20200201,100.0,1.0,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,208.0,-13.4
495,COGM2S37_20200201,100.0,1.0,Grand Mesa,39.01925963778051,-108.15928374866921,2020-02-01,104.0,208.0,-14.3
497,COGM2S3_20200129,0.0,,Grand Mesa,39.02108891762639,-108.20288861721944,2020-01-29,66.0,,-2.3
498,COGM2S3_20200129,10.0,3.0,Grand Mesa,39.02108891762639,-108.20288861721944,2020-01-29,66.0,,-3.4
499,COGM2S3_20200129,20.0,,Grand Mesa,39.02108891762639,-108.20288861721944,2020-01-29,66.0,261.0,-3.7
500,COGM2S3_20200129,30.0,3.0,Grand Mesa,39.02108891762639,-108.20288861721944,2020-01-29,66.0,228.0,-4.7
501,COGM2S3_20200129,40.0,1.0,Grand Mesa,39.02108891762639,-108.20288861721944,2020-01-29,66.0,262.5,-6.1
503,COGM2S3_20200129,50.0,0.5,Grand Mesa,39.02108891762639,-108.20288861721944,2020-01-29,66.0,232.33333333333331,-7.4
504,COGM2S3_20200129,50.0,0.5,Grand Mesa,39.02108891762639,-108.20288861721944,2020-01-29,66.0,232.33333333333334,-7.4
505,COGM2S3_20200129,60.0,0.5,Grand Mesa,39.02108891762639,-108.20288861721944,2020-01-29,66.0,203.5,-8.4
506,COGM2S3_20200129,70.0,1.0,Grand Mesa,39.02108891762639,-108.20288861721944,2020-01-29,66.0,195.0,-7.2
508,COGM2S45_20200210,0.0,,Grand Mesa,39.015648785060904,-108.14350364566792,2020-02-10,91.0,,-0.7
509,COGM2S45_20200210,10.0,3.0,Grand Mesa,39.015648785060904,-108.14350364566792,2020-02-10,91.0,,-1.0
510,COGM2S45_20200210,20.0,3.0,Grand Mesa,39.015648785060904,-108.14350364566792,2020-02-10,91.0,265.0,-1.6
511,COGM2S45_20200210,30.0,3.0,Grand Mesa,39.015648785060904,-108.14350364566792,2020-02-10,91.0,306.5,-2.1
512,COGM2S45_20200210,40.0,1.5,Grand Mesa,39.015648785060904,-108.14350364566792,2020-02-10,91.0,287.0,-2.9
513,COGM2S45_20200210,50.0,3.0,Grand Mesa,39.015648785060904,-108.14350364566792,2020-02-10,91.0,261.5,-3.6
514,COGM2S45_20200210,60.0,1.5,Grand Mesa,39.015648785060904,-108.14350364566792,2020-02-10,91.0,261.5,-4.5
515,COGM2S45_20200210,70.0,0.5,Grand Mesa,39.015648785060904,-108.14350364566792,2020-02-10,91.0,294.5,-5.2
516,COGM2S45_20200210,80.0,1.5,Grand Mesa,39.015648785060904,-108.14350364566792,2020-02-10,91.0,243.0,-6.1
517,COGM2S45_20200210,90.0,1.0,Grand Mesa,39.015648785060904,-108.14350364566792,2020-02-10,91.0,230.0,-6.4
519,COGM2S46_20200204,0.0,,Grand Mesa,39.01611937153815,-108.14175248865276,2020-02-04,89.0,,0.1
520,COGM2S46_20200204,10.0,1.5,Grand Mesa,39.01611937153815,-108.14175248865276,2020-02-04,89.0,277.5,-0.6
521,COGM2S46_20200204,20.0,1.5,Grand Mesa,39.01611937153815,-108.14175248865276,2020-02-04,89.0,288.5,-1.3
522,COGM2S46_20200204,30.0,1.5,Grand Mesa,39.01611937153815,-108.14175248865276,2020-02-04,89.0,294.5,-1.8
523,COGM2S46_20200204,40.0,,Grand Mesa,39.01611937153815,-108.14175248865276,2020-02-04,89.0,294.6666666666667,-2.6
524,COGM2S46_20200204,50.0,1.5,Grand Mesa,39.01611937153815,-108.14175248865276,2020-02-04,89.0,298.6666666666667,-3.7
525,COGM2S46_20200204,60.0,,Grand Mesa,39.01611937153815,-108.14175248865276,2020-02-04,89.0,295.0,-5.5
526,COGM2S46_20200204,70.0,1.5,Grand Mesa,39.01611937153815,-108.14175248865276,2020-02-04,89.0,274.0,-7.7
529,COGM2S46_20200204,80.0,0.5,Grand Mesa,39.01611937153815,-108.14175248865276,2020-02-04,89.0,253.0,-11.8
530,COGM2S46_20200204,90.0,0.5,Grand Mesa,39.01611937153815,-108.14175248865276,2020-02-04,89.0,176.5,-16.3
531,COGM2S48_20200129,0.0,,Grand Mesa,39.01555763533912,-108.13941933611433,2020-01-29,85.0,,-0.4
532,COGM2S48_20200129,10.0,,Grand Mesa,39.01555763533912,-108.13941933611433,2020-01-29,85.0,,-1.1
533,COGM2S48_20200129,20.0,1.5,Grand Mesa,39.01555763533912,-108.13941933611433,2020-01-29,85.0,254.5,-1.6
534,COGM2S48_20200129,30.0,1.5,Grand Mesa,39.01555763533912,-108.13941933611433,2020-01-29,85.0,245.0,-2.2
535,COGM2S48_20200129,40.0,,Grand Mesa,39.01555763533912,-108.13941933611433,2020-01-29,85.0,261.0,-3.0
536,COGM2S48_20200129,50.0,,Grand Mesa,39.01555763533912,-108.13941933611433,2020-01-29,85.0,245.0,-4.0
537,COGM2S48_20200129,60.0,3.25,Grand Mesa,39.01555763533912,-108.13941933611433,2020-01-29,85.0,234.5,-5.2
539,COGM2S48_20200129,70.0,,Grand Mesa,39.01555763533912,-108.13941933611433,2020-01-29,85.0,242.5,-6.9
540,COGM2S48_20200129,80.0,0.5,Grand Mesa,39.01555763533912,-108.13941933611433,2020-01-29,85.0,206.5,-8.5
541,COGM2S48_20200129,90.0,0.5,Grand Mesa,39.01555763533912,-108.13941933611433,2020-01-29,85.0,170.0,-8.0
542,COGM2S4_20200205,0.0,,Grand Mesa,39.01795146194345,-108.20129160533239,2020-02-05,74.0,,-3.3
543,COGM2S4_20200205,10.0,,Grand Mesa,39.01795146194345,-108.20129160533239,2020-02-05,74.0,,-4.3
544,COGM2S4_20200205,20.0,,Grand Mesa,39.01795146194345,-108.20129160533239,2020-02-05,74.0,271.0,-5.9
545,COGM2S4_20200205,30.0,3.0,Grand Mesa,39.01795146194345,-108.20129160533239,2020-02-05,74.0,325.0,-7.9
546,COGM2S4_20200205,30.0,3.0,Grand Mesa,39.01795146194345,-108.20129160533239,2020-02-05,74.0,337.5,-7.9
547,COGM2S4_20200205,40.0,1.5,Grand Mesa,39.01795146194345,-108.20129160533239,2020-02-05,74.0,367.0,-8.9
548,COGM2S4_20200205,50.0,3.25,Grand Mesa,39.01795146194345,-108.20129160533239,2020-02-05,74.0,358.0,-12.0
550,COGM2S4_20200205,60.0,1.5,Grand Mesa,39.01795146194345,-108.20129160533239,2020-02-05,74.0,306.5,-19.7
551,COGM2S4_20200205,70.0,0.5,Grand Mesa,39.01795146194345,-108.20129160533239,2020-02-05,74.0,422.5,-20.5
552,COGM2S4_20200205,70.0,0.5,Grand Mesa,39.01795146194345,-108.20129160533239,2020-02-05,74.0,422.5,-24.8
553,COGM2S6_20200211,0.0,,Grand Mesa,39.02189209794249,-108.19769448722697,2020-02-11,89.0,,-0.3
554,COGM2S6_20200211,10.0,3.0,Grand Mesa,39.02189209794249,-108.19769448722697,2020-02-11,89.0,,-1.0
555,COGM2S6_20200211,20.0,,Grand Mesa,39.02189209794249,-108.19769448722697,2020-02-11,89.0,315.5,-1.6
556,COGM2S6_20200211,30.0,,Grand Mesa,39.02189209794249,-108.19769448722697,2020-02-11,89.0,318.0,-2.2
557,COGM2S6_20200211,40.0,3.0,Grand Mesa,39.02189209794249,-108.19769448722697,2020-02-11,89.0,283.3333333333333,-2.8
558,COGM2S6_20200211,50.0,1.5,Grand Mesa,39.02189209794249,-108.19769448722697,2020-02-11,89.0,284.0,-3.8
559,COGM2S6_20200211,60.0,1.5,Grand Mesa,39.02189209794249,-108.19769448722697,2020-02-11,89.0,283.0,-5.8
562,COGM2S6_20200211,70.0,,Grand Mesa,39.02189209794249,-108.19769448722697,2020-02-11,89.0,332.5,-9.1
563,COGM2S6_20200211,80.0,1.5,Grand Mesa,39.02189209794249,-108.19769448722697,2020-02-11,89.0,390.0,-11.2
564,COGM2S6_20200211,90.0,0.5,Grand Mesa,39.02189209794249,-108.19769448722697,2020-02-11,89.0,346.0,-10.42
565,COGM2S7_20200208,0.0,,Grand Mesa,39.01866007779271,-108.19778752248236,2020-02-08,75.0,,-1.8
566,COGM2S7_20200208,10.0,3.0,Grand Mesa,39.01866007779271,-108.19778752248236,2020-02-08,75.0,,-3.0
567,COGM2S7_20200208,20.0,3.0,Grand Mesa,39.01866007779271,-108.19778752248236,2020-02-08,75.0,270.0,-3.6
568,COGM2S7_20200208,30.0,,Grand Mesa,39.01866007779271,-108.19778752248236,2020-02-08,75.0,251.0,-4.3
569,COGM2S7_20200208,40.0,1.5,Grand Mesa,39.01866007779271,-108.19778752248236,2020-02-08,75.0,257.0,-5.2
570,COGM2S7_20200208,50.0,1.5,Grand Mesa,39.01866007779271,-108.19778752248236,2020-02-08,75.0,280.0,-5.6
571,COGM2S7_20200208,60.0,,Grand Mesa,39.01866007779271,-108.19778752248236,2020-02-08,75.0,274.5,-6.9
572,COGM2S7_20200208,70.0,1.0,Grand Mesa,39.01866007779271,-108.19778752248236,2020-02-08,75.0,268.5,-6.3
574,COGM2S7_20200208,80.0,0.5,Grand Mesa,39.01866007779271,-108.19778752248236,2020-02-08,75.0,367.0,-4.9
575,COGM2S9_20200205,0.0,,Grand Mesa,39.021155511586414,-108.19216852391054,2020-02-05,70.0,,-1.3
576,COGM2S9_20200205,10.0,,Grand Mesa,39.021155511586414,-108.19216852391054,2020-02-05,70.0,,-2.9
577,COGM2S9_20200205,20.0,3.0,Grand Mesa,39.021155511586414,-108.19216852391054,2020-02-05,70.0,,-3.5
578,COGM2S9_20200205,30.0,,Grand Mesa,39.021155511586414,-108.19216852391054,2020-02-05,70.0,276.5,-5.8
579,COGM2S9_20200205,40.0,,Grand Mesa,39.021155511586414,-108.19216852391054,2020-02-05,70.0,266.5,-9.7
580,COGM2S9_20200205,50.0,3.25,Grand Mesa,39.021155511586414,-108.19216852391054,2020-02-05,70.0,250.0,-14.2
582,COGM2S9_20200205,60.0,1.0,Grand Mesa,39.021155511586414,-108.19216852391054,2020-02-05,70.0,280.0,-19.8
584,COGM2S9_20200205,70.0,0.5,Grand Mesa,39.021155511586414,-108.19216852391054,2020-02-05,70.0,288.0,-17.2
585,COGM3N22_20200128,0.0,,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,,-1.5
586,COGM3N22_20200128,10.0,1.5,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,,-2.2
587,COGM3N22_20200128,20.0,1.5,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,224.0,-2.7
588,COGM3N22_20200128,20.0,1.5,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,269.5,-2.7
589,COGM3N22_20200128,30.0,0.5,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,293.5,-3.2
590,COGM3N22_20200128,40.0,,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,281.0,-3.7
591,COGM3N22_20200128,50.0,1.0,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,271.5,-4.2
593,COGM3N22_20200128,60.0,1.5,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,262.5,-4.1
594,COGM3N22_20200128,70.0,2.75,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,282.0,-5.9
596,COGM3N22_20200128,80.0,,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,238.5,-7.8
597,COGM3N22_20200128,90.0,,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,196.0,-9.1
598,COGM3N22_20200128,100.0,0.5,Grand Mesa,39.03220654618196,-108.18681031293202,2020-01-28,100.0,156.5,-9.5
599,COGM3N26_20200208,0.0,,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,,-0.3
600,COGM3N26_20200208,10.0,,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,,-0.8
601,COGM3N26_20200208,20.0,1.5,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,317.5,-1.4
602,COGM3N26_20200208,30.0,,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,332.5,-2.0
603,COGM3N26_20200208,40.0,1.5,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,322.5,-2.6
604,COGM3N26_20200208,50.0,1.5,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,291.5,-3.3
605,COGM3N26_20200208,60.0,,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,283.0,-4.1
606,COGM3N26_20200208,70.0,0.5,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,294.0,-5.0
607,COGM3N26_20200208,80.0,0.5,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,309.0,-5.8
608,COGM3N26_20200208,90.0,5.0,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,326.5,-6.0
609,COGM3N26_20200208,100.0,0.5,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,258.0,-3.9
610,COGM3N26_20200208,110.0,0.5,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,236.66666666666663,-4.3
611,COGM3N26_20200208,110.0,0.5,Grand Mesa,39.03341457866033,-108.18423271828408,2020-02-08,107.0,236.66666666666666,-4.3
612,COGM3N53_20200128,0.0,,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,,-0.5
613,COGM3N53_20200128,10.0,1.5,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,308.5,-0.7
614,COGM3N53_20200128,20.0,1.5,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,286.0,-1.2
615,COGM3N53_20200128,30.0,,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,283.0,-1.5
616,COGM3N53_20200128,40.0,,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,302.0,-2.1
617,COGM3N53_20200128,50.0,,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,255.0,-2.6
618,COGM3N53_20200128,60.0,1.5,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,283.0,-3.3
619,COGM3N53_20200128,70.0,,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,261.0,-3.9
620,COGM3N53_20200128,80.0,0.5,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,263.0,-5.1
621,COGM3N53_20200128,90.0,,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,262.3333333333333,-6.8
622,COGM3N53_20200128,100.0,0.5,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,184.5,-8.1
623,COGM3N53_20200128,110.0,0.5,Grand Mesa,39.02934189091522,-108.1431138144662,2020-01-28,110.0,133.5,-12.2
624,COGM3S14_20200201,0.0,,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,,-1.0
625,COGM3S14_20200201,10.0,,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,306.0,-1.5
626,COGM3S14_20200201,20.0,3.0,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,311.5,-2.1
627,COGM3S14_20200201,30.0,1.5,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,367.0,-2.6
628,COGM3S14_20200201,40.0,3.0,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,288.5,-3.5
629,COGM3S14_20200201,50.0,3.0,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,265.0,-4.1
630,COGM3S14_20200201,60.0,,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,287.0,-5.2
631,COGM3S14_20200201,70.0,0.5,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,265.5,-6.6
632,COGM3S14_20200201,80.0,2.75,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,299.0,-8.0
634,COGM3S14_20200201,90.0,,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,230.0,-9.2
635,COGM3S14_20200201,100.0,0.5,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,219.0,-2.2
636,COGM3S14_20200201,100.0,0.5,Grand Mesa,39.01923310186932,-108.18567342964606,2020-02-01,103.0,219.0,-4.7
637,COGM3S33_20200204,0.0,,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,,-0.7
638,COGM3S33_20200204,10.0,3.0,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,306.5,-1.1
639,COGM3S33_20200204,20.0,3.0,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,302.5,-1.9
640,COGM3S33_20200204,30.0,1.5,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,348.5,-2.5
641,COGM3S33_20200204,40.0,,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,344.0,-2.9
642,COGM3S33_20200204,50.0,1.5,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,290.3333333333333,-3.7
643,COGM3S33_20200204,60.0,,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,274.0,-4.7
644,COGM3S33_20200204,70.0,1.5,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,280.5,-5.9
645,COGM3S33_20200204,80.0,0.5,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,291.0,-7.9
646,COGM3S33_20200204,90.0,0.5,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,261.5,-11.6
647,COGM3S33_20200204,100.0,0.5,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,213.33333333333331,-18.2
648,COGM3S33_20200204,100.0,0.5,Grand Mesa,39.016827184538464,-108.16409282641744,2020-02-04,102.0,213.33333333333334,-18.2
649,COGM3S38_20200201,0.0,,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,,-0.6
650,COGM3S38_20200201,10.0,3.0,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,,-1.2
651,COGM3S38_20200201,20.0,,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,317.0,-1.9
652,COGM3S38_20200201,30.0,,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,319.0,-2.3
653,COGM3S38_20200201,40.0,1.5,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,346.5,-2.8
654,COGM3S38_20200201,50.0,,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,298.5,-3.8
655,COGM3S38_20200201,60.0,1.5,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,297.5,-4.6
656,COGM3S38_20200201,70.0,,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,291.0,-5.9
657,COGM3S38_20200201,80.0,0.5,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,272.5,-7.4
658,COGM3S38_20200201,90.0,0.5,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,278.0,-9.8
659,COGM3S38_20200201,100.0,,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,214.0,-11.1
660,COGM3S38_20200201,110.0,0.5,Grand Mesa,39.016805948538966,-108.15693378600697,2020-02-01,108.0,180.5,-3.4
661,COGM3S47_20200129,0.0,,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,,-0.3
662,COGM3S47_20200129,10.0,,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,262.5,-1.0
663,COGM3S47_20200129,20.0,1.5,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,299.5,-1.5
664,COGM3S47_20200129,30.0,1.5,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,281.0,-1.9
665,COGM3S47_20200129,40.0,,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,256.5,-2.5
666,COGM3S47_20200129,50.0,,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,255.0,-3.1
667,COGM3S47_20200129,60.0,1.5,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,271.5,-4.0
668,COGM3S47_20200129,70.0,2.75,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,276.0,-4.7
670,COGM3S47_20200129,80.0,0.5,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,217.5,-5.8
671,COGM3S47_20200129,90.0,0.5,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,195.5,-6.0
672,COGM3S47_20200129,100.0,,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,172.0,-2.9
673,COGM3S47_20200129,100.0,,Grand Mesa,39.014367412485974,-108.14158056859242,2020-01-29,102.0,172.0,-4.0
674,COGM3S52_20200204,0.0,,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,,-0.1
675,COGM3S52_20200204,10.0,1.5,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,290.0,-0.7
676,COGM3S52_20200204,20.0,,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,289.0,-1.2
677,COGM3S52_20200204,30.0,1.5,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,304.5,-1.8
678,COGM3S52_20200204,40.0,,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,286.5,-2.7
679,COGM3S52_20200204,50.0,,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,267.0,-3.4
680,COGM3S52_20200204,60.0,1.5,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,266.5,-4.7
681,COGM3S52_20200204,70.0,2.75,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,265.0,-6.0
683,COGM3S52_20200204,80.0,0.5,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,281.0,-7.6
684,COGM3S52_20200204,90.0,,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,209.0,-9.8
685,COGM3S52_20200204,100.0,0.5,Grand Mesa,39.016467530475325,-108.12659890452441,2020-02-04,100.0,170.5,-12.56
686,COGM3S5_20200129,0.0,,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,,-0.7
687,COGM3S5_20200129,10.0,1.5,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,310.0,-1.4
688,COGM3S5_20200129,20.0,,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,304.5,-1.9
689,COGM3S5_20200129,30.0,2.25,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,337.0,-2.3
691,COGM3S5_20200129,40.0,,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,342.3333333333333,-2.8
692,COGM3S5_20200129,50.0,,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,272.5,-3.6
693,COGM3S5_20200129,60.0,3.0,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,284.5,-4.3
694,COGM3S5_20200129,70.0,,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,275.0,-5.4
695,COGM3S5_20200129,80.0,1.0,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,287.5,-6.4
697,COGM3S5_20200129,90.0,0.5,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,312.5,
698,COGM3S5_20200129,100.0,1.5,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,232.0,
699,COGM3S5_20200129,110.0,0.5,Grand Mesa,39.01911262467933,-108.19862424668679,2020-01-29,108.0,206.5,-7.3
700,COGM4N2_20200128,0.0,,Grand Mesa,39.0364754430594,-108.22092579631844,2020-01-28,76.0,,-1.3
701,COGM4N2_20200128,10.0,0.5,Grand Mesa,39.0364754430594,-108.22092579631844,2020-01-28,76.0,,-2.2
702,COGM4N2_20200128,20.0,,Grand Mesa,39.0364754430594,-108.22092579631844,2020-01-28,76.0,,-2.6
703,COGM4N2_20200128,30.0,3.0,Grand Mesa,39.0364754430594,-108.22092579631844,2020-01-28,76.0,262.5,-3.1
704,COGM4N2_20200128,40.0,,Grand Mesa,39.0364754430594,-108.22092579631844,2020-01-28,76.0,265.5,-3.6
705,COGM4N2_20200128,50.0,1.0,Grand Mesa,39.0364754430594,-108.22092579631844,2020-01-28,76.0,259.5,-4.2
707,COGM4N2_20200128,60.0,,Grand Mesa,39.0364754430594,-108.22092579631844,2020-01-28,76.0,239.5,-7.2
708,COGM4N2_20200128,70.0,0.5,Grand Mesa,39.0364754430594,-108.22092579631844,2020-01-28,76.0,206.5,-13.2
709,COGM4N2_20200128,80.0,1.5,Grand Mesa,39.0364754430594,-108.22092579631844,2020-01-28,76.0,158.5,-16.3
710,COGM5C20_20200130,0.0,,Grand Mesa,39.037807604897154,-108.18782408219361,2020-01-30,112.0,,-0.3
711,COGM5C20_20200130,10.0,,Grand Mesa,39.037807604897154,-108.18782408219361,2020-01-30,112.0,293.0,-1.1
712,COGM5C20_20200130,20.0,1.5,Grand Mesa,39.037807604897154,-108.18782408219361,2020-01-30,112.0,298.0,-1.2
